ID,List,Item,Condition,Matrix_num,Match,phrase_type,Preamble,meanRTperword,Correct,RT,Exp
Amy,3,40,filler,-,-,-,Those unlucky firemen,0.0,1,9603,EXP1
Amy,3,52,filler,-,-,-,The lazy student,0.0,1,3777,EXP1
Amy,3,82,filler,-,-,-,The icy wings,0.0,1,3114,EXP1
Amy,3,53,filler,-,-,-,The prickly thorns,0.0,1,3137,EXP1
Amy,3,49,filler,-,-,-,A quiet librarian,0.0,1,3614,EXP1
Amy,3,81,filler,-,-,-,These radios,0.0,1,3169,EXP1
Amy,3,78,filler,-,-,-,Some loud speakers,0.0,1,3728,EXP1
Amy,3,50,filler,-,-,-,The President,0.0,1,2016,EXP1
Amy,3,5,pp_rel,p,1,rel,The security forces that patrolled the manufacturing plants,0.0,1,4217,EXP1
Amy,3,76,filler,-,-,-,The gooey filling,0.0,1,2648,EXP1
Amy,3,28,ss_prep,s,1,prep,The laboratory with the analog computer,0.0,1,3728,EXP1
Amy,3,79,filler,-,-,-,A closed drawer,0.0,1,1704,EXP1
Amy,3,35,filler,-,-,-,The fire,0.0,1,1325,EXP1
Amy,3,29,sp_prep,s,0,prep,The demonstrator at the political rallies,0.0,1,3758,EXP1
Amy,3,75,filler,-,-,-,A train,0.0,1,1558,EXP1
Amy,3,30,sp_rel,s,0,rel,The student who had failed the classes,0.0,1,2752,EXP1
Amy,3,58,filler,-,-,-,Some iron railings,0.0,1,2114,EXP1
Amy,3,6,ps_prep,p,0,prep,The confessions of the famous television preacher,0.0,0,3386,EXP1
Amy,3,33,filler,-,-,-,The unhappy man,0.0,1,1818,EXP1
Amy,3,66,filler,-,-,-,The jackets,0.0,1,1373,EXP1
Amy,3,4,pp_prep,p,1,prep,The bright lights in Doctor Smith's examination rooms,0.0,1,3392,EXP1
Amy,3,56,filler,-,-,-,The laptop,0.0,1,1254,EXP1
Amy,3,8,ss_rel,s,1,rel,The advisor who directed the student,0.0,1,3520,EXP1
Amy,3,64,filler,-,-,-,The rusty blades,0.0,1,2434,EXP1
Amy,3,63,filler,-,-,-,The cracked knob,0.0,1,2170,EXP1
Amy,3,2,ps_rel,p,0,rel,The pamphlets that described the government agency,0.0,1,4072,EXP1
Amy,3,48,filler,-,-,-,Some terminal diseases,0.0,1,2058,EXP1
Amy,3,31,ps_prep,p,0,prep,The Peace Corps volunteers in the African village,0.0,0,9737,EXP1
Amy,3,37,filler,-,-,-,These hungry boys,0.0,1,1744,EXP1
Amy,3,74,filler,-,-,-,The coat,0.0,1,1402,EXP1
Amy,3,9,sp_prep,s,0,prep,The superintendent of the technical schools,0.0,0,2631,EXP1
Amy,3,46,filler,-,-,-,The policemen,0.0,0,1664,EXP1
Amy,3,10,pp_prep,p,1,prep,The memos from the junior executives,0.0,1,3441,EXP1
Amy,3,87,filler,-,-,-,Each fork,0.0,1,1674,EXP1
Amy,3,25,ps_rel,p,0,rel,The directors who created the motion picture,0.0,1,3183,EXP1
Amy,3,65,filler,-,-,-,The chain,0.0,1,1442,EXP1
Amy,3,68,filler,-,-,-,These churches,0.0,1,1621,EXP1
Amy,3,1,ss_rel,s,1,rel,The demo tape that promoted the rock singer,0.0,1,3653,EXP1
Amy,3,61,filler,-,-,-,A tight glove,0.0,1,2272,EXP1
Amy,3,23,ss_prep,s,1,prep,The teacher with the special education certificate,0.0,1,4254,EXP1
Amy,3,51,filler,-,-,-,The Prime Minister,0.0,1,1505,EXP1
Amy,3,47,filler,-,-,-,The unavoidable disaster,0.0,1,4340,EXP1
Amy,3,10,sp_rel,s,0,rel,The memo that concerned the executives,0.0,0,2833,EXP1
Amy,3,70,filler,-,-,-,This shoe,0.0,1,2010,EXP1
Amy,3,27,pp_rel,p,1,rel,The editors who rejected the books,0.0,1,3338,EXP1
Amy,3,72,filler,-,-,-,A staircase,0.0,1,1649,EXP1
Amy,3,34,filler,-,-,-,The dog,0.0,1,1314,EXP1
Amy,3,20,sp_rel,s,0,rel,The corporation that dissolved the monopolies,0.0,0,3921,EXP1
Amy,3,83,filler,-,-,-,The kitchen sink,0.0,1,2080,EXP1
Amy,3,16,ps_rel,p,0,rel,The consultants who advised the firm,0.0,0,3016,EXP1
Amy,3,84,filler,-,-,-,A faulty zipper,0.0,1,1554,EXP1
Amy,3,26,ss_rel,s,1,rel,The applicant who accepted the scholarship,0.0,1,3361,EXP1
Amy,3,73,filler,-,-,-,The broken printers,0.0,1,9592,EXP1
Amy,3,85,filler,-,-,-,This chain,0.0,1,21082,EXP1
Amy,3,12,pp_rel,p,1,rel,The traffic jams that obstructed the streets,0.0,1,3559,EXP1
Amy,3,60,filler,-,-,-,A purse,0.0,1,1297,EXP1
Amy,3,22,sp_prep,s,0,prep,The composer of the modern operas,0.0,1,6275,EXP1
Amy,3,41,filler,-,-,-,A helpless lamb,0.0,1,1947,EXP1
Amy,3,55,filler,-,-,-,Some chairs,0.0,1,1928,EXP1
Amy,3,21,ps_prep,p,0,prep,The pictures of the prominent politician,0.0,1,3266,EXP1
Amy,3,77,filler,-,-,-,An oven,0.0,1,1441,EXP1
Amy,3,15,pp_prep,p,1,prep,The actors in the blockbuster films,0.0,1,3577,EXP1
Amy,3,45,filler,-,-,-,A hunter,0.0,1,1626,EXP1
Amy,3,67,filler,-,-,-,This short skirt,0.0,1,1857,EXP1
Amy,3,17,ss_prep,s,1,prep,The teaching assistant for the physics lab,0.0,1,13484,EXP1
Amy,3,88,filler,-,-,-,Those shoes,0.0,1,1545,EXP1
Amy,3,14,ss_rel,s,1,rel,The rebel soldier who deserted the battle,0.0,1,3693,EXP1
Amy,3,38,filler,-,-,-,Some roosters,0.0,1,2238,EXP1
Amy,3,18,ps_prep,p,0,prep,The couriers with the diplomat's message,0.0,0,3025,EXP1
Amy,3,86,filler,-,-,-,That dull razor,0.0,1,2249,EXP1
Amy,3,80,filler,-,-,-,The roses,0.0,1,1834,EXP1
Amy,3,7,ps_rel,p,0,rel,The charismatic leaders who addressed the dissident group,0.0,1,4058,EXP1
Amy,3,69,filler,-,-,-,The tight fingers,0.0,1,1641,EXP1
Amy,3,71,filler,-,-,-,Those plants,0.0,0,938,EXP1
Amy,3,3,ss_prep,s,1,prep,The tire-eater in the carnival sideshow,0.0,1,3857,EXP1
Amy,3,44,filler,-,-,-,This mad scientist,0.0,1,1587,EXP1
Amy,3,13,sp_rel,s,0,rel,The office that belonged to the accountants,0.0,1,2272,EXP1
Amy,3,57,filler,-,-,-,The wobbly leg,0.0,1,1690,EXP1
Amy,3,62,filler,-,-,-,The newspaper,0.0,1,1129,EXP1
Amy,3,11,sp_prep,s,0,prep,The neutral zone around the Arcturian solar systems,0.0,0,3760,EXP1
Amy,3,59,filler,-,-,-,These crooked prongs,0.0,1,2937,EXP1
Amy,3,43,filler,-,-,-,All the cats,0.0,1,1633,EXP1
Amy,3,24,pp_rel,p,1,rel,The speakers who addressed the meetings,0.0,0,2354,EXP1
Amy,3,36,filler,-,-,-,The slimy frog,0.0,1,2818,EXP1
Amy,3,54,filler,-,-,-,The bike,0.0,1,1418,EXP1
Amy,3,19,pp_prep,p,1,prep,The stars of the Broadway musicals,0.0,1,15408,EXP1
Amy,3,42,filler,-,-,-,The farmers,0.0,1,2169,EXP1
Amy,3,39,filler,-,-,-,Every child,0.0,1,1410,EXP1
Matt Rouse,4,75,filler,-,-,-,A train,0.0,1,1942,EXP1
Matt Rouse,4,55,filler,-,-,-,Some chairs,0.0,1,1463,EXP1
Matt Rouse,4,42,filler,-,-,-,The farmers,0.0,1,1497,EXP1
Matt Rouse,4,34,filler,-,-,-,The dog,0.0,1,1338,EXP1
Matt Rouse,4,33,filler,-,-,-,The unhappy man,0.0,1,1745,EXP1
Matt Rouse,4,40,filler,-,-,-,Those unlucky firemen,0.0,1,2377,EXP1
Matt Rouse,4,43,filler,-,-,-,All the cats,0.0,1,1610,EXP1
Matt Rouse,4,64,filler,-,-,-,The rusty blades,0.0,1,3187,EXP1
Matt Rouse,4,10,ps_prep,p,0,prep,The memos from the junior executive,0.0,1,2712,EXP1
Matt Rouse,4,69,filler,-,-,-,The tight fingers,0.0,1,2276,EXP1
Matt Rouse,4,30,sp_prep,s,0,prep,The student in the Spanish classes,0.0,1,2399,EXP1
Matt Rouse,4,60,filler,-,-,-,A purse,0.0,1,1359,EXP1
Matt Rouse,4,56,filler,-,-,-,The laptop,0.0,1,1489,EXP1
Matt Rouse,4,1,pp_prep,p,1,prep,The demo tapes from the popular rock singers,0.0,1,3133,EXP1
Matt Rouse,4,51,filler,-,-,-,The Prime Minister,0.0,1,1400,EXP1
Matt Rouse,4,3,ps_rel,p,0,rel,The tire-eaters who enlivened the sideshow,0.0,1,4243,EXP1
Matt Rouse,4,39,filler,-,-,-,Every child,0.0,1,1447,EXP1
Matt Rouse,4,2,ss_rel,s,1,rel,The pamphlet that described the government agency,0.0,1,3373,EXP1
Matt Rouse,4,86,filler,-,-,-,That dull razor,0.0,1,1602,EXP1
Matt Rouse,4,88,filler,-,-,-,Those shoes,0.0,1,1385,EXP1
Matt Rouse,4,29,ss_prep,s,1,prep,The demonstrator at the political rally,0.0,1,1961,EXP1
Matt Rouse,4,46,filler,-,-,-,The policemen,0.0,1,2242,EXP1
Matt Rouse,4,31,sp_rel,s,0,rel,The Peace Corps volunteer who assisted the villages,0.0,1,2824,EXP1
Matt Rouse,4,45,filler,-,-,-,A hunter,0.0,1,1570,EXP1
Matt Rouse,4,67,filler,-,-,-,This short skirt,0.0,1,1950,EXP1
Matt Rouse,4,28,pp_rel,p,1,rel,The laboratories that invented the computers,0.0,1,2096,EXP1
Matt Rouse,4,81,filler,-,-,-,These radios,0.0,1,1652,EXP1
Matt Rouse,4,21,sp_rel,s,0,rel,The picture that embarrassed the politicians,0.0,1,2836,EXP1
Matt Rouse,4,37,filler,-,-,-,These hungry boys,0.0,1,2978,EXP1
Matt Rouse,4,68,filler,-,-,-,These churches,0.0,1,1489,EXP1
Matt Rouse,4,26,ps_rel,p,0,rel,The applicants who accepted the scholarship,0.0,1,2975,EXP1
Matt Rouse,4,48,filler,-,-,-,Some terminal diseases,0.0,1,1745,EXP1
Matt Rouse,4,27,ss_rel,s,1,rel,The editor who rejected the book,0.0,1,1653,EXP1
Matt Rouse,4,59,filler,-,-,-,These crooked prongs,0.0,1,1688,EXP1
Matt Rouse,4,6,pp_rel,p,1,rel,The confessions that involved the television preachers,0.0,1,3937,EXP1
Matt Rouse,4,84,filler,-,-,-,A faulty zipper,0.0,1,1488,EXP1
Matt Rouse,4,61,filler,-,-,-,A tight glove,0.0,1,1534,EXP1
Matt Rouse,4,23,sp_prep,s,0,prep,The teacher with the special education certificates,0.0,1,2934,EXP1
Matt Rouse,4,70,filler,-,-,-,This shoe,0.0,1,1730,EXP1
Matt Rouse,4,7,ps_prep,p,0,prep,The charismatic leaders of the left-wing dissident group,0.0,1,3024,EXP1
Matt Rouse,4,65,filler,-,-,-,The chain,0.0,1,1478,EXP1
Matt Rouse,4,71,filler,-,-,-,Those plants,0.0,1,1544,EXP1
Matt Rouse,4,5,pp_prep,p,1,prep,The security forces at the giant manufacturing plants,0.0,1,3046,EXP1
Matt Rouse,4,76,filler,-,-,-,The gooey filling,0.0,1,2020,EXP1
Matt Rouse,4,4,ss_prep,s,1,prep,The bright light in Doctor Smith's examination room,0.0,1,2195,EXP1
Matt Rouse,4,72,filler,-,-,-,A staircase,0.0,1,1401,EXP1
Matt Rouse,4,41,filler,-,-,-,A helpless lamb,0.0,1,1595,EXP1
Matt Rouse,4,15,ss_rel,s,1,rel,The actor who directed the film,0.0,1,2012,EXP1
Matt Rouse,4,77,filler,-,-,-,An oven,0.0,1,1343,EXP1
Matt Rouse,4,22,ps_prep,p,0,prep,The composers of the modern opera,0.0,1,2650,EXP1
Matt Rouse,4,57,filler,-,-,-,The wobbly leg,0.0,1,1642,EXP1
Matt Rouse,4,17,ps_rel,p,0,rel,The teaching assistants who prepared the lab,0.0,1,2266,EXP1
Matt Rouse,4,83,filler,-,-,-,The kitchen sink,0.0,1,1740,EXP1
Matt Rouse,4,44,filler,-,-,-,This mad scientist,0.0,1,1463,EXP1
Matt Rouse,4,18,ss_prep,s,1,prep,The courier with the diplomat's message,0.0,1,2790,EXP1
Matt Rouse,4,47,filler,-,-,-,The unavoidable disaster,0.0,1,2715,EXP1
Matt Rouse,4,11,sp_rel,s,0,rel,The neutral zone that split the Arcturian solar systems,0.0,1,4355,EXP1
Matt Rouse,4,50,filler,-,-,-,The President,0.0,1,1252,EXP1
Matt Rouse,4,82,filler,-,-,-,The icy wings,0.0,1,1734,EXP1
Matt Rouse,4,12,sp_prep,s,0,prep,The traffic jam on the Okemos streets,0.0,1,2743,EXP1
Matt Rouse,4,54,filler,-,-,-,The bike,0.0,1,1636,EXP1
Matt Rouse,4,25,pp_rel,p,1,rel,The directors who created the motion pictures,0.0,1,1662,EXP1
Matt Rouse,4,52,filler,-,-,-,The lazy student,0.0,1,1498,EXP1
Matt Rouse,4,49,filler,-,-,-,A quiet librarian,0.0,1,2147,EXP1
Matt Rouse,4,20,pp_prep,p,1,prep,The corporations with the banking monopolies,0.0,1,2652,EXP1
Matt Rouse,4,80,filler,-,-,-,The roses,0.0,1,1468,EXP1
Matt Rouse,4,8,ps_rel,p,0,rel,The advisors who directed the student,0.0,1,2690,EXP1
Matt Rouse,4,66,filler,-,-,-,The jackets,0.0,1,1517,EXP1
Matt Rouse,4,9,ss_rel,s,1,rel,The superintendent who inspected the school,0.0,1,2462,EXP1
Matt Rouse,4,38,filler,-,-,-,Some roosters,0.0,1,1988,EXP1
Matt Rouse,4,36,filler,-,-,-,The slimy frog,0.0,1,1554,EXP1
Matt Rouse,4,24,ss_prep,s,1,prep,The speaker at the union meeting,0.0,1,2700,EXP1
Matt Rouse,4,58,filler,-,-,-,Some iron railings,0.0,1,2562,EXP1
Matt Rouse,4,73,filler,-,-,-,The broken printers,0.0,1,2415,EXP1
Matt Rouse,4,16,pp_prep,p,1,prep,The consultants for the growing firms,0.0,1,2926,EXP1
Matt Rouse,4,79,filler,-,-,-,A closed drawer,0.0,1,1752,EXP1
Matt Rouse,4,13,pp_rel,p,1,rel,The offices that belonged to the accountants,0.0,1,1773,EXP1
Matt Rouse,4,85,filler,-,-,-,This chain,0.0,1,1585,EXP1
Matt Rouse,4,62,filler,-,-,-,The newspaper,0.0,1,2180,EXP1
Matt Rouse,4,14,sp_rel,s,0,rel,The rebel soldier who deserted the battles,0.0,1,3108,EXP1
Matt Rouse,4,63,filler,-,-,-,The cracked knob,0.0,1,2213,EXP1
Matt Rouse,4,53,filler,-,-,-,The prickly thorns,0.0,1,2205,EXP1
Matt Rouse,4,19,ps_prep,p,0,prep,The stars of the Broadway musical,0.0,1,2072,EXP1
Matt Rouse,4,74,filler,-,-,-,The coat,0.0,1,1539,EXP1
Matt Rouse,4,35,filler,-,-,-,The fire,0.0,1,1475,EXP1
Matt Rouse,4,10,sp_prep,s,0,prep,The memo from the junior executives,0.0,1,2679,EXP1
Matt Rouse,4,87,filler,-,-,-,Each fork,0.0,1,2306,EXP1
Matt Rouse,4,78,filler,-,-,-,Some loud speakers,0.0,1,1878,EXP1
Ashley,5,60,filler,-,-,-,A purse,0.0,1,1665,EXP1
Ashley,5,85,filler,-,-,-,This chain,0.0,1,1375,EXP1
Ashley,5,41,filler,-,-,-,A helpless lamb,0.0,1,1500,EXP1
Ashley,5,73,filler,-,-,-,The broken printers,0.0,0,1158,EXP1
Ashley,5,42,filler,-,-,-,The farmers,0.0,1,1536,EXP1
Ashley,5,49,filler,-,-,-,A quiet librarian,0.0,1,2290,EXP1
Ashley,5,38,filler,-,-,-,Some roosters,0.0,1,1698,EXP1
Ashley,5,79,filler,-,-,-,A closed drawer,0.0,1,1125,EXP1
Ashley,5,12,sp_rel,s,0,rel,The traffic jam that obstructed the streets,0.0,0,1806,EXP1
Ashley,5,80,filler,-,-,-,The roses,0.0,1,3847,EXP1
Ashley,5,4,ps_rel,p,0,rel,The bright lights that lit the small examination room,0.0,1,5945,EXP1
Ashley,5,71,filler,-,-,-,Those plants,0.0,0,313,EXP1
Ashley,5,64,filler,-,-,-,The rusty blades,0.0,1,51,EXP1
Ashley,5,3,ss_rel,s,1,rel,The tire-eater who enlivened the sideshow,0.0,0,472,EXP1
Ashley,5,76,filler,-,-,-,The gooey filling,0.0,0,491,EXP1
Ashley,5,29,pp_rel,p,1,rel,The demonstrators that interrupted the rallies,0.0,1,182,EXP1
Ashley,5,44,filler,-,-,-,This mad scientist,0.0,0,202,EXP1
Ashley,5,11,sp_prep,s,0,prep,The neutral zone around the Arcturian solar systems,0.0,0,64,EXP1
Ashley,5,59,filler,-,-,-,These crooked prongs,0.0,0,225,EXP1
Ashley,5,54,filler,-,-,-,The bike,0.0,0,69,EXP1
Ashley,5,1,ps_prep,p,0,prep,The demo tapes from the popular rock singer,0.0,1,67,EXP1
Ashley,5,48,filler,-,-,-,Some terminal diseases,0.0,0,364,EXP1
Ashley,5,2,pp_prep,p,1,prep,The pamphlets from the British government agencies,0.0,1,320,EXP1
Ashley,5,72,filler,-,-,-,A staircase,0.0,1,348,EXP1
Ashley,5,36,filler,-,-,-,The slimy frog,0.0,0,349,EXP1
Ashley,5,30,ss_prep,s,1,prep,The student in the Spanish class,0.0,0,253,EXP1
Ashley,5,67,filler,-,-,-,This short skirt,0.0,0,234,EXP1
Ashley,5,28,ss_rel,s,1,rel,The laboratory that invented the computer,0.0,0,260,EXP1
Ashley,5,55,filler,-,-,-,Some chairs,0.0,0,278,EXP1
Ashley,5,58,filler,-,-,-,Some iron railings,0.0,1,252,EXP1
Ashley,5,23,ps_prep,p,0,prep,The teachers with the special education certificate,0.0,1,205,EXP1
Ashley,5,84,filler,-,-,-,A faulty zipper,0.0,0,213,EXP1
Ashley,5,9,ps_rel,p,0,rel,The superintendents who inspected the school,0.0,0,191,EXP1
Ashley,5,63,filler,-,-,-,The cracked knob,0.0,0,12,EXP1
Ashley,5,5,ss_prep,s,1,prep,The security force at the giant manufacturing plant,0.0,1,78,EXP1
Ashley,5,65,filler,-,-,-,The chain,0.0,1,155,EXP1
Ashley,5,57,filler,-,-,-,The wobbly leg,0.0,1,516,EXP1
Ashley,5,10,sp_rel,s,0,rel,The memo that concerned the executives,0.0,1,385,EXP1
Ashley,5,43,filler,-,-,-,All the cats,0.0,0,293,EXP1
Ashley,5,31,sp_prep,s,0,prep,The Peace Corps volunteer in the African villages,0.0,0,229,EXP1
Ashley,5,70,filler,-,-,-,This shoe,0.0,0,279,EXP1
Ashley,5,82,filler,-,-,-,The icy wings,0.0,1,476,EXP1
Ashley,5,26,pp_rel,p,1,rel,The applicants who accepted the scholarships,0.0,0,603,EXP1
Ashley,5,40,filler,-,-,-,Those unlucky firemen,0.0,1,601,EXP1
Ashley,5,21,pp_prep,p,1,prep,The pictures of the prominent politicians,0.0,0,116,EXP1
Ashley,5,39,filler,-,-,-,Every child,0.0,1,248,EXP1
Ashley,5,81,filler,-,-,-,These radios,0.0,1,454,EXP1
Ashley,5,27,ps_rel,p,0,rel,The editors who rejected the book,0.0,1,581,EXP1
Ashley,5,35,filler,-,-,-,The fire,0.0,0,408,EXP1
Ashley,5,16,ss_rel,s,1,rel,The consultant who advised the firm,0.0,1,453,EXP1
Ashley,5,50,filler,-,-,-,The President,0.0,0,329,EXP1
Ashley,5,25,ss_prep,s,1,prep,The director of the forthcoming motion picture,0.0,0,230,EXP1
Ashley,5,78,filler,-,-,-,Some loud speakers,0.0,0,685,EXP1
Ashley,5,75,filler,-,-,-,A train,0.0,1,156,EXP1
Ashley,5,17,pp_prep,p,1,prep,The teaching assistants for the physics labs,0.0,1,284,EXP1
Ashley,5,34,filler,-,-,-,The dog,0.0,0,1184,EXP1
Ashley,5,7,pp_rel,p,1,rel,The charismatic leaders who addressed the dissident groups,0.0,0,569,EXP1
Ashley,5,33,filler,-,-,-,The unhappy man,0.0,0,430,EXP1
Ashley,5,56,filler,-,-,-,The laptop,0.0,1,462,EXP1
Ashley,5,22,sp_rel,s,0,rel,The composer who rewrote the operas,0.0,1,356,EXP1
Ashley,5,87,filler,-,-,-,Each fork,0.0,0,481,EXP1
Ashley,5,20,ps_prep,p,0,prep,The corporations with the banking monopoly,0.0,1,507,EXP1
Ashley,5,66,filler,-,-,-,The jackets,0.0,1,1132,EXP1
Ashley,5,68,filler,-,-,-,These churches,0.0,1,394,EXP1
Ashley,5,24,sp_prep,s,0,prep,The speaker at the union meetings,0.0,1,311,EXP1
Ashley,5,53,filler,-,-,-,The prickly thorns,0.0,0,231,EXP1
Ashley,5,19,ss_prep,s,1,prep,The star of the Broadway musical,0.0,1,335,EXP1
Ashley,5,88,filler,-,-,-,Those shoes,0.0,1,1015,EXP1
Ashley,5,6,pp_prep,p,1,prep,The confessions of the famous television preachers,0.0,1,1098,EXP1
Ashley,5,37,filler,-,-,-,These hungry boys,0.0,1,1394,EXP1
Ashley,5,46,filler,-,-,-,The policemen,0.0,1,957,EXP1
Ashley,5,14,pp_rel,p,1,rel,The rebel soldiers who deserted the battles,0.0,1,621,EXP1
Ashley,5,62,filler,-,-,-,The newspaper,0.0,1,52,EXP1
Ashley,5,51,filler,-,-,-,The Prime Minister,0.0,0,90,EXP1
Ashley,5,8,ps_prep,p,0,prep,The advisors for the chemistry student,0.0,1,219,EXP1
Ashley,5,83,filler,-,-,-,The kitchen sink,0.0,0,118,EXP1
Ashley,5,18,ps_rel,p,0,rel,The couriers who delivered the message,0.0,1,68,EXP1
Ashley,5,52,filler,-,-,-,The lazy student,0.0,0,585,EXP1
Ashley,5,77,filler,-,-,-,An oven,0.0,1,232,EXP1
Ashley,5,10,ss_rel,s,1,rel,The memo that concerned the executive,0.0,0,237,EXP1
Ashley,5,45,filler,-,-,-,A hunter,0.0,1,181,EXP1
Ashley,5,61,filler,-,-,-,A tight glove,0.0,1,300,EXP1
Ashley,5,13,sp_prep,s,0,prep,The office of the certified accountants,0.0,0,503,EXP1
Ashley,5,74,filler,-,-,-,The coat,0.0,0,306,EXP1
Ashley,5,47,filler,-,-,-,The unavoidable disaster,0.0,1,1034,EXP1
Ashley,5,15,sp_rel,s,0,rel,The actor who directed the films,0.0,1,1452,EXP1
Ashley,5,69,filler,-,-,-,The tight fingers,0.0,1,2389,EXP1
Ashley,5,86,filler,-,-,-,That dull razor,0.0,1,1273,EXP1
A2BW6WD7LZ9EGV,0,67,filler,-,-,-,This short skirt,0.0,1,1206,EXP1
A2BW6WD7LZ9EGV,0,82,filler,-,-,-,The icy wings,0.0,1,1900,EXP1
A2BW6WD7LZ9EGV,0,38,filler,-,-,-,Some roosters,0.0,1,1063,EXP1
A2BW6WD7LZ9EGV,0,45,filler,-,-,-,A hunter,0.0,1,898,EXP1
A2BW6WD7LZ9EGV,0,84,filler,-,-,-,A faulty zipper,0.0,1,1152,EXP1
A2BW6WD7LZ9EGV,0,49,filler,-,-,-,A quiet librarian,0.0,1,1159,EXP1
A2BW6WD7LZ9EGV,0,62,filler,-,-,-,The newspaper,0.0,1,670,EXP1
A2BW6WD7LZ9EGV,0,81,filler,-,-,-,These radios,0.0,1,866,EXP1
A2BW6WD7LZ9EGV,0,25,ss_prep,s,1,prep,The director of the forthcoming motion picture,0.0,1,1417,EXP1
A2BW6WD7LZ9EGV,0,44,filler,-,-,-,This mad scientist,0.0,1,1924,EXP1
A2BW6WD7LZ9EGV,0,29,pp_prep,p,1,prep,The demonstrators at the political rallies,0.0,1,2994,EXP1
A2BW6WD7LZ9EGV,0,83,filler,-,-,-,The kitchen sink,0.0,1,763,EXP1
A2BW6WD7LZ9EGV,0,68,filler,-,-,-,These churches,0.0,1,769,EXP1
A2BW6WD7LZ9EGV,0,24,pp_rel,p,1,rel,The speakers who addressed the meetings,0.0,0,3234,EXP1
A2BW6WD7LZ9EGV,0,54,filler,-,-,-,The bike,0.0,1,1135,EXP1
A2BW6WD7LZ9EGV,0,28,ps_prep,p,0,prep,The laboratories with the analog computer,0.0,1,2260,EXP1
A2BW6WD7LZ9EGV,0,74,filler,-,-,-,The coat,0.0,1,904,EXP1
A2BW6WD7LZ9EGV,0,31,ps_rel,p,0,rel,The Peace Corps volunteers who assisted the village,0.0,1,1298,EXP1
A2BW6WD7LZ9EGV,0,47,filler,-,-,-,The unavoidable disaster,0.0,1,1186,EXP1
A2BW6WD7LZ9EGV,0,73,filler,-,-,-,The broken printers,0.0,0,790,EXP1
A2BW6WD7LZ9EGV,0,30,ss_rel,s,1,rel,The student who had failed the class,0.0,1,1538,EXP1
A2BW6WD7LZ9EGV,0,65,filler,-,-,-,The chain,0.0,1,743,EXP1
A2BW6WD7LZ9EGV,0,26,sp_prep,s,0,prep,The applicant for the corporate scholarships,0.0,1,1867,EXP1
A2BW6WD7LZ9EGV,0,61,filler,-,-,-,A tight glove,0.0,1,1145,EXP1
A2BW6WD7LZ9EGV,0,39,filler,-,-,-,Every child,0.0,1,731,EXP1
A2BW6WD7LZ9EGV,0,27,sp_rel,s,0,rel,The editor who rejected the books,0.0,1,2718,EXP1
A2BW6WD7LZ9EGV,0,79,filler,-,-,-,A closed drawer,0.0,1,2269,EXP1
A2BW6WD7LZ9EGV,0,19,sp_prep,s,0,prep,The star of the Broadway musicals,0.0,1,1472,EXP1
A2BW6WD7LZ9EGV,0,43,filler,-,-,-,All the cats,0.0,1,849,EXP1
A2BW6WD7LZ9EGV,0,70,filler,-,-,-,This shoe,0.0,1,857,EXP1
A2BW6WD7LZ9EGV,0,21,pp_rel,p,1,rel,The pictures that embarrassed the politicians,0.0,0,1669,EXP1
A2BW6WD7LZ9EGV,0,64,filler,-,-,-,The rusty blades,0.0,1,872,EXP1
A2BW6WD7LZ9EGV,0,17,sp_rel,s,0,rel,The teaching assistant who prepared the labs,0.0,0,1192,EXP1
A2BW6WD7LZ9EGV,0,53,filler,-,-,-,The prickly thorns,0.0,1,1188,EXP1
A2BW6WD7LZ9EGV,0,23,ss_rel,s,1,rel,The teacher who received the education certificate,0.0,1,1530,EXP1
A2BW6WD7LZ9EGV,0,42,filler,-,-,-,The farmers,0.0,1,764,EXP1
A2BW6WD7LZ9EGV,0,76,filler,-,-,-,The gooey filling,0.0,1,1068,EXP1
A2BW6WD7LZ9EGV,0,16,pp_prep,p,1,prep,The consultants for the growing firms,0.0,1,1978,EXP1
A2BW6WD7LZ9EGV,0,66,filler,-,-,-,The jackets,0.0,1,1091,EXP1
A2BW6WD7LZ9EGV,0,22,ps_rel,p,0,rel,The composers who rewrote the opera,0.0,1,2317,EXP1
A2BW6WD7LZ9EGV,0,36,filler,-,-,-,The slimy frog,0.0,1,995,EXP1
A2BW6WD7LZ9EGV,0,35,filler,-,-,-,The fire,0.0,1,995,EXP1
A2BW6WD7LZ9EGV,0,20,ss_prep,s,1,prep,The corporation with the banking monopoly,0.0,1,1418,EXP1
A2BW6WD7LZ9EGV,0,57,filler,-,-,-,The wobbly leg,0.0,1,920,EXP1
A2BW6WD7LZ9EGV,0,18,ps_prep,p,0,prep,The couriers with the diplomat's message,0.0,1,1970,EXP1
A2BW6WD7LZ9EGV,0,87,filler,-,-,-,Each fork,0.0,1,751,EXP1
A2BW6WD7LZ9EGV,0,63,filler,-,-,-,The cracked knob,0.0,1,932,EXP1
A2BW6WD7LZ9EGV,0,12,pp_prep,p,1,prep,The traffic jams on the Okemos streets,0.0,1,3496,EXP1
A2BW6WD7LZ9EGV,0,34,filler,-,-,-,The dog,0.0,1,985,EXP1
A2BW6WD7LZ9EGV,0,10,sp_rel,s,0,rel,The memo that concerned the executives,0.0,1,1528,EXP1
A2BW6WD7LZ9EGV,0,48,filler,-,-,-,Some terminal diseases,0.0,1,1706,EXP1
