ID,List,Item,Condition,Matrix_num,Match,phrase_type,Preamble,meanRTperword,Correct,RT,Exp
5a06b61e6e1ea9000124e241,0,62,filler,-,-,-,The newspaper,0.0,1,1159,EXP6
5a06b61e6e1ea9000124e241,0,81,filler,-,-,-,These radios,0.0,1,992,EXP6
5a06b61e6e1ea9000124e241,0,3,sp_prep,s,0,prep,The tire-eater in the carnival sideshows,0.0,1,1327,EXP6
5a06b61e6e1ea9000124e241,0,44,filler,-,-,-,This mad scientist,0.0,1,903,EXP6
5a06b61e6e1ea9000124e241,0,9,pp_prep,p,1,prep,The superintendents of the technical schools,0.0,1,957,EXP6
5a06b61e6e1ea9000124e241,0,83,filler,-,-,-,The kitchen sink,0.0,1,863,EXP6
5a06b61e6e1ea9000124e241,0,68,filler,-,-,-,These churches,0.0,1,953,EXP6
5a06b61e6e1ea9000124e241,0,5,pp_rel,p,1,rel,The security forces that patrolled the manufacturing plants,0.0,1,722,EXP6
5a06b61e6e1ea9000124e241,0,54,filler,-,-,-,The bike,0.0,1,862,EXP6
5a06b61e6e1ea9000124e241,0,7,sp_rel,s,0,rel,The charismatic leader who addressed the dissident groups,0.0,1,923,EXP6
5a06b61e6e1ea9000124e241,0,74,filler,-,-,-,The coat,0.0,1,845,EXP6
5a06b61e6e1ea9000124e241,0,10,ps_prep,p,0,prep,The memos from the junior executive,0.0,0,1503,EXP6
5a06b61e6e1ea9000124e241,0,47,filler,-,-,-,The unavoidable disaster,0.0,1,690,EXP6
5a06b61e6e1ea9000124e241,0,73,filler,-,-,-,The broken printers,0.0,0,545,EXP6
5a06b61e6e1ea9000124e241,0,8,ss_rel,s,1,rel,The advisor who directed the student,0.0,1,1111,EXP6
5a06b61e6e1ea9000124e241,0,65,filler,-,-,-,The chain,0.0,1,722,EXP6
5a06b61e6e1ea9000124e241,0,6,ps_rel,p,0,rel,The confessions that involved the television preacher,0.0,1,731,EXP6
5a06b61e6e1ea9000124e241,0,61,filler,-,-,-,A tight glove,0.0,1,712,EXP6
5a06b61e6e1ea9000124e241,0,39,filler,-,-,-,Every child,0.0,1,669,EXP6
5a06b61e6e1ea9000124e241,0,4,ss_prep,s,1,prep,The bright light in Doctor Smith's examination room,0.0,1,661,EXP6
5a06b61e6e1ea9000124e241,0,79,filler,-,-,-,A closed drawer,0.0,1,575,EXP6
5a06b61e6e1ea9000124e241,0,28,ss_prep,s,1,prep,The laboratory with the analog computer,0.0,1,669,EXP6
5a06b61e6e1ea9000124e241,0,43,filler,-,-,-,All the cats,0.0,1,950,EXP6
5a06b61e6e1ea9000124e241,0,70,filler,-,-,-,This shoe,0.0,1,933,EXP6
5a06b61e6e1ea9000124e241,0,16,ss_rel,s,1,rel,The consultant who advised the firm,0.0,1,736,EXP6
5a06b61e6e1ea9000124e241,0,64,filler,-,-,-,The rusty blades,0.0,1,1182,EXP6
5a06b61e6e1ea9000124e241,0,14,ps_rel,p,0,rel,The rebel soldiers who deserted the battle,0.0,1,796,EXP6
5a06b61e6e1ea9000124e241,0,53,filler,-,-,-,The prickly thorns,0.0,0,1505,EXP6
5a06b61e6e1ea9000124e241,0,1,pp_prep,p,1,prep,The demo tapes from the popular rock singers,0.0,1,892,EXP6
5a06b61e6e1ea9000124e241,0,42,filler,-,-,-,The farmers,0.0,1,1185,EXP6
5a06b61e6e1ea9000124e241,0,76,filler,-,-,-,The gooey filling,0.0,1,801,EXP6
5a06b61e6e1ea9000124e241,0,31,sp_rel,s,0,rel,The Peace Corps volunteer who assisted the villages,0.0,1,687,EXP6
5a06b61e6e1ea9000124e241,0,66,filler,-,-,-,The jackets,0.0,1,1045,EXP6
5a06b61e6e1ea9000124e241,0,26,ps_prep,p,0,prep,The applicants for the corporate scholarship,0.0,1,871,EXP6
5a06b61e6e1ea9000124e241,0,36,filler,-,-,-,The slimy frog,0.0,1,903,EXP6
5a06b61e6e1ea9000124e241,0,35,filler,-,-,-,The fire,0.0,1,1016,EXP6
5a06b61e6e1ea9000124e241,0,13,pp_rel,p,1,rel,The offices that belonged to the accountants,0.0,1,551,EXP6
5a06b61e6e1ea9000124e241,0,57,filler,-,-,-,The wobbly leg,0.0,1,1026,EXP6
5a06b61e6e1ea9000124e241,0,27,sp_prep,s,0,prep,The editor of the history books,0.0,1,683,EXP6
5a06b61e6e1ea9000124e241,0,87,filler,-,-,-,Each fork,0.0,1,620,EXP6
5a06b61e6e1ea9000124e241,0,63,filler,-,-,-,The cracked knob,0.0,1,786,EXP6
5a06b61e6e1ea9000124e241,0,24,ss_rel,s,1,rel,The speaker who addressed the meeting,0.0,1,694,EXP6
5a06b61e6e1ea9000124e241,0,34,filler,-,-,-,The dog,0.0,1,931,EXP6
5a06b61e6e1ea9000124e241,0,17,pp_prep,p,1,prep,The teaching assistants for the physics labs,0.0,1,704,EXP6
5a06b61e6e1ea9000124e241,0,48,filler,-,-,-,Some terminal diseases,0.0,1,960,EXP6
5a06b61e6e1ea9000124e241,0,12,ss_prep,s,1,prep,The traffic jam on the Okemos street,0.0,1,756,EXP6
5a06b61e6e1ea9000124e241,0,69,filler,-,-,-,The tight fingers,0.0,1,891,EXP6
5a06b61e6e1ea9000124e241,0,50,filler,-,-,-,The President,0.0,1,763,EXP6
5a06b61e6e1ea9000124e241,0,29,pp_rel,p,1,rel,The demonstrators that interrupted the rallies,0.0,1,585,EXP6
5a06b61e6e1ea9000124e241,0,51,filler,-,-,-,The Prime Minister,0.0,1,645,EXP6
5a06b61e6e1ea9000124e241,0,15,sp_rel,s,0,rel,The actor who directed the films,0.0,1,573,EXP6
5a06b61e6e1ea9000124e241,0,75,filler,-,-,-,A train,0.0,1,910,EXP6
5a06b61e6e1ea9000124e241,0,77,filler,-,-,-,An oven,0.0,1,496,EXP6
5a06b61e6e1ea9000124e241,0,18,ps_prep,p,0,prep,The couriers with the diplomat's message,0.0,0,539,EXP6
5a06b61e6e1ea9000124e241,0,58,filler,-,-,-,Some iron railings,0.0,1,909,EXP6
5a06b61e6e1ea9000124e241,0,30,ps_rel,p,0,rel,The students who had failed the class,0.0,1,923,EXP6
5a06b61e6e1ea9000124e241,0,60,filler,-,-,-,A purse,0.0,1,657,EXP6
5a06b61e6e1ea9000124e241,0,56,filler,-,-,-,The laptop,0.0,1,640,EXP6
5a06b61e6e1ea9000124e241,0,11,sp_prep,s,0,prep,The neutral zone around the Arcturian solar systems,0.0,1,551,EXP6
5a06b61e6e1ea9000124e241,0,78,filler,-,-,-,Some loud speakers,0.0,1,803,EXP6
5a06b61e6e1ea9000124e241,0,2,ps_prep,p,0,prep,The pamphlets from the British government agency,0.0,1,843,EXP6
5a06b61e6e1ea9000124e241,0,85,filler,-,-,-,This chain,0.0,1,789,EXP6
5a06b61e6e1ea9000124e241,0,32,ss_rel,s,1,rel,The ruler who enslaved the city-state,0.0,1,1045,EXP6
5a06b61e6e1ea9000124e241,0,33,filler,-,-,-,The unhappy man,0.0,1,553,EXP6
5a06b61e6e1ea9000124e241,0,55,filler,-,-,-,Some chairs,0.0,1,829,EXP6
5a06b61e6e1ea9000124e241,0,25,pp_prep,p,1,prep,The directors of the forthcoming motion pictures,0.0,1,564,EXP6
5a06b61e6e1ea9000124e241,0,41,filler,-,-,-,A helpless lamb,0.0,1,803,EXP6
5a06b61e6e1ea9000124e241,0,72,filler,-,-,-,A staircase,0.0,1,593,EXP6
5a06b61e6e1ea9000124e241,0,22,ps_rel,p,0,rel,The composers who rewrote the opera,0.0,1,877,EXP6
5a06b61e6e1ea9000124e241,0,88,filler,-,-,-,Those shoes,0.0,1,808,EXP6
5a06b61e6e1ea9000124e241,0,19,sp_prep,s,0,prep,The star of the Broadway musicals,0.0,1,842,EXP6
5a06b61e6e1ea9000124e241,0,86,filler,-,-,-,That dull razor,0.0,1,858,EXP6
5a06b61e6e1ea9000124e241,0,46,filler,-,-,-,The policemen,0.0,1,759,EXP6
5a06b61e6e1ea9000124e241,0,21,pp_rel,p,1,rel,The pictures that embarrassed the politicians,0.0,1,788,EXP6
5a06b61e6e1ea9000124e241,0,37,filler,-,-,-,These hungry boys,0.0,1,774,EXP6
5a06b61e6e1ea9000124e241,0,71,filler,-,-,-,Those plants,0.0,1,1250,EXP6
5a06b61e6e1ea9000124e241,0,20,ss_prep,s,1,prep,The corporation with the banking monopoly,0.0,1,824,EXP6
5a06b61e6e1ea9000124e241,0,59,filler,-,-,-,These crooked prongs,0.0,1,671,EXP6
5a06b61e6e1ea9000124e241,0,40,filler,-,-,-,Those unlucky firemen,0.0,1,858,EXP6
5a06b61e6e1ea9000124e241,0,23,sp_rel,s,0,rel,The teacher who received the education certificates,0.0,1,773,EXP6
5a06b61e6e1ea9000124e241,0,52,filler,-,-,-,The lazy student,0.0,1,1262,EXP6
5a06b61e6e1ea9000124e241,0,80,filler,-,-,-,The roses,0.0,1,778,EXP6
59e7add7ae9f950001d8434d,0,67,filler,-,-,-,This short skirt,0.0,1,976,EXP6
59e7add7ae9f950001d8434d,0,82,filler,-,-,-,The icy wings,0.0,1,1389,EXP6
59e7add7ae9f950001d8434d,0,38,filler,-,-,-,Some roosters,0.0,1,1288,EXP6
59e7add7ae9f950001d8434d,0,45,filler,-,-,-,A hunter,0.0,1,1196,EXP6
59e7add7ae9f950001d8434d,0,84,filler,-,-,-,A faulty zipper,0.0,1,762,EXP6
59e7add7ae9f950001d8434d,0,49,filler,-,-,-,A quiet librarian,0.0,1,1098,EXP6
59e7add7ae9f950001d8434d,0,62,filler,-,-,-,The newspaper,0.0,1,1300,EXP6
59e7add7ae9f950001d8434d,0,81,filler,-,-,-,These radios,0.0,1,1203,EXP6
59e7add7ae9f950001d8434d,0,3,sp_prep,s,0,prep,The tire-eater in the carnival sideshows,0.0,0,1496,EXP6
59e7add7ae9f950001d8434d,0,44,filler,-,-,-,This mad scientist,0.0,1,1147,EXP6
59e7add7ae9f950001d8434d,0,9,pp_prep,p,1,prep,The superintendents of the technical schools,0.0,0,1501,EXP6
59e7add7ae9f950001d8434d,0,83,filler,-,-,-,The kitchen sink,0.0,1,1045,EXP6
59e7add7ae9f950001d8434d,0,68,filler,-,-,-,These churches,0.0,1,1195,EXP6
59e7add7ae9f950001d8434d,0,5,pp_rel,p,1,rel,The security forces that patrolled the manufacturing plants,0.0,1,1170,EXP6
59e7add7ae9f950001d8434d,0,54,filler,-,-,-,The bike,0.0,1,956,EXP6
59e7add7ae9f950001d8434d,0,7,sp_rel,s,0,rel,The charismatic leader who addressed the dissident groups,0.0,1,1290,EXP6
59e7add7ae9f950001d8434d,0,74,filler,-,-,-,The coat,0.0,1,1421,EXP6
59e7add7ae9f950001d8434d,0,10,ps_prep,p,0,prep,The memos from the junior executive,0.0,1,1084,EXP6
59e7add7ae9f950001d8434d,0,47,filler,-,-,-,The unavoidable disaster,0.0,1,819,EXP6
59e7add7ae9f950001d8434d,0,73,filler,-,-,-,The broken printers,0.0,1,1286,EXP6
59e7add7ae9f950001d8434d,0,8,ss_rel,s,1,rel,The advisor who directed the student,0.0,1,1332,EXP6
59e7add7ae9f950001d8434d,0,65,filler,-,-,-,The chain,0.0,1,932,EXP6
59e7add7ae9f950001d8434d,0,6,ps_rel,p,0,rel,The confessions that involved the television preacher,0.0,1,1196,EXP6
59e7add7ae9f950001d8434d,0,61,filler,-,-,-,A tight glove,0.0,1,1047,EXP6
59e7add7ae9f950001d8434d,0,39,filler,-,-,-,Every child,0.0,1,944,EXP6
59e7add7ae9f950001d8434d,0,4,ss_prep,s,1,prep,The bright light in Doctor Smith's examination room,0.0,1,923,EXP6
59e7add7ae9f950001d8434d,0,79,filler,-,-,-,A closed drawer,0.0,1,993,EXP6
59e7add7ae9f950001d8434d,0,28,ss_prep,s,1,prep,The laboratory with the analog computer,0.0,1,1288,EXP6
59e7add7ae9f950001d8434d,0,43,filler,-,-,-,All the cats,0.0,1,1269,EXP6
59e7add7ae9f950001d8434d,0,70,filler,-,-,-,This shoe,0.0,1,1007,EXP6
59e7add7ae9f950001d8434d,0,16,ss_rel,s,1,rel,The consultant who advised the firm,0.0,1,686,EXP6
59e7add7ae9f950001d8434d,0,64,filler,-,-,-,The rusty blades,0.0,1,1227,EXP6
59e7add7ae9f950001d8434d,0,14,ps_rel,p,0,rel,The rebel soldiers who deserted the battle,0.0,1,1120,EXP6
59e7add7ae9f950001d8434d,0,53,filler,-,-,-,The prickly thorns,0.0,1,1107,EXP6
59e7add7ae9f950001d8434d,0,1,pp_prep,p,1,prep,The demo tapes from the popular rock singers,0.0,1,1036,EXP6
59e7add7ae9f950001d8434d,0,42,filler,-,-,-,The farmers,0.0,1,974,EXP6
59e7add7ae9f950001d8434d,0,76,filler,-,-,-,The gooey filling,0.0,1,1347,EXP6
59e7add7ae9f950001d8434d,0,31,sp_rel,s,0,rel,The Peace Corps volunteer who assisted the villages,0.0,0,1041,EXP6
59e7add7ae9f950001d8434d,0,66,filler,-,-,-,The jackets,0.0,1,1079,EXP6
59e7add7ae9f950001d8434d,0,26,ps_prep,p,0,prep,The applicants for the corporate scholarship,0.0,1,1339,EXP6
59e7add7ae9f950001d8434d,0,36,filler,-,-,-,The slimy frog,0.0,0,1500,EXP6
59e7add7ae9f950001d8434d,0,35,filler,-,-,-,The fire,0.0,1,1209,EXP6
59e7add7ae9f950001d8434d,0,13,pp_rel,p,1,rel,The offices that belonged to the accountants,0.0,0,1501,EXP6
59e7add7ae9f950001d8434d,0,57,filler,-,-,-,The wobbly leg,0.0,1,895,EXP6
59e7add7ae9f950001d8434d,0,27,sp_prep,s,0,prep,The editor of the history books,0.0,0,1501,EXP6
59e7add7ae9f950001d8434d,0,87,filler,-,-,-,Each fork,0.0,1,1186,EXP6
59e7add7ae9f950001d8434d,0,63,filler,-,-,-,The cracked knob,0.0,1,1079,EXP6
59e7add7ae9f950001d8434d,0,24,ss_rel,s,1,rel,The speaker who addressed the meeting,0.0,1,877,EXP6
59e7add7ae9f950001d8434d,0,34,filler,-,-,-,The dog,0.0,1,1043,EXP6
59e7add7ae9f950001d8434d,0,17,pp_prep,p,1,prep,The teaching assistants for the physics labs,0.0,1,1099,EXP6
59e7add7ae9f950001d8434d,0,48,filler,-,-,-,Some terminal diseases,0.0,1,1217,EXP6
59e7add7ae9f950001d8434d,0,12,ss_prep,s,1,prep,The traffic jam on the Okemos street,0.0,1,1011,EXP6
59e7add7ae9f950001d8434d,0,69,filler,-,-,-,The tight fingers,0.0,1,1121,EXP6
59e7add7ae9f950001d8434d,0,50,filler,-,-,-,The President,0.0,1,942,EXP6
59e7add7ae9f950001d8434d,0,29,pp_rel,p,1,rel,The demonstrators that interrupted the rallies,0.0,1,738,EXP6
59e7add7ae9f950001d8434d,0,51,filler,-,-,-,The Prime Minister,0.0,1,1039,EXP6
59e7add7ae9f950001d8434d,0,15,sp_rel,s,0,rel,The actor who directed the films,0.0,1,706,EXP6
59e7add7ae9f950001d8434d,0,75,filler,-,-,-,A train,0.0,1,1285,EXP6
59e7add7ae9f950001d8434d,0,77,filler,-,-,-,An oven,0.0,1,1117,EXP6
59e7add7ae9f950001d8434d,0,18,ps_prep,p,0,prep,The couriers with the diplomat's message,0.0,1,1201,EXP6
59e7add7ae9f950001d8434d,0,58,filler,-,-,-,Some iron railings,0.0,1,1399,EXP6
59e7add7ae9f950001d8434d,0,30,ps_rel,p,0,rel,The students who had failed the class,0.0,1,1247,EXP6
59e7add7ae9f950001d8434d,0,60,filler,-,-,-,A purse,0.0,1,1134,EXP6
59e7add7ae9f950001d8434d,0,56,filler,-,-,-,The laptop,0.0,1,1154,EXP6
59e7add7ae9f950001d8434d,0,11,sp_prep,s,0,prep,The neutral zone around the Arcturian solar systems,0.0,0,1500,EXP6
59e7add7ae9f950001d8434d,0,78,filler,-,-,-,Some loud speakers,0.0,1,849,EXP6
59e7add7ae9f950001d8434d,0,2,ps_prep,p,0,prep,The pamphlets from the British government agency,0.0,1,873,EXP6
59e7add7ae9f950001d8434d,0,85,filler,-,-,-,This chain,0.0,1,1143,EXP6
59e7add7ae9f950001d8434d,0,32,ss_rel,s,1,rel,The ruler who enslaved the city-state,0.0,1,607,EXP6
59e7add7ae9f950001d8434d,0,33,filler,-,-,-,The unhappy man,0.0,1,851,EXP6
59e7add7ae9f950001d8434d,0,55,filler,-,-,-,Some chairs,0.0,1,1177,EXP6
59e7add7ae9f950001d8434d,0,25,pp_prep,p,1,prep,The directors of the forthcoming motion pictures,0.0,1,1195,EXP6
59e7add7ae9f950001d8434d,0,41,filler,-,-,-,A helpless lamb,0.0,1,829,EXP6
59e7add7ae9f950001d8434d,0,72,filler,-,-,-,A staircase,0.0,1,994,EXP6
59e7add7ae9f950001d8434d,0,22,ps_rel,p,0,rel,The composers who rewrote the opera,0.0,1,843,EXP6
59e7add7ae9f950001d8434d,0,88,filler,-,-,-,Those shoes,0.0,1,1121,EXP6
59e7add7ae9f950001d8434d,0,19,sp_prep,s,0,prep,The star of the Broadway musicals,0.0,1,861,EXP6
59e7add7ae9f950001d8434d,0,86,filler,-,-,-,That dull razor,0.0,1,839,EXP6
59e7add7ae9f950001d8434d,0,46,filler,-,-,-,The policemen,0.0,1,1082,EXP6
59e7add7ae9f950001d8434d,0,21,pp_rel,p,1,rel,The pictures that embarrassed the politicians,0.0,1,867,EXP6
59e7add7ae9f950001d8434d,0,37,filler,-,-,-,These hungry boys,0.0,1,819,EXP6
59e7add7ae9f950001d8434d,0,71,filler,-,-,-,Those plants,0.0,1,1490,EXP6
59e7add7ae9f950001d8434d,0,20,ss_prep,s,1,prep,The corporation with the banking monopoly,0.0,1,881,EXP6
59e7add7ae9f950001d8434d,0,59,filler,-,-,-,These crooked prongs,0.0,1,858,EXP6
59e7add7ae9f950001d8434d,0,40,filler,-,-,-,Those unlucky firemen,0.0,1,1198,EXP6
59e7add7ae9f950001d8434d,0,23,sp_rel,s,0,rel,The teacher who received the education certificates,0.0,1,953,EXP6
59e7add7ae9f950001d8434d,0,52,filler,-,-,-,The lazy student,0.0,1,975,EXP6
59e7add7ae9f950001d8434d,0,80,filler,-,-,-,The roses,0.0,1,1045,EXP6
5880eca663c3fc000175dcd5,0,67,filler,-,-,-,This short skirt,0.0,1,973,EXP6
5880eca663c3fc000175dcd5,0,82,filler,-,-,-,The icy wings,0.0,1,689,EXP6
5880eca663c3fc000175dcd5,0,38,filler,-,-,-,Some roosters,0.0,1,793,EXP6
5880eca663c3fc000175dcd5,0,45,filler,-,-,-,A hunter,0.0,1,657,EXP6
5880eca663c3fc000175dcd5,0,84,filler,-,-,-,A faulty zipper,0.0,1,752,EXP6
5880eca663c3fc000175dcd5,0,49,filler,-,-,-,A quiet librarian,0.0,1,792,EXP6
5880eca663c3fc000175dcd5,0,62,filler,-,-,-,The newspaper,0.0,1,745,EXP6
5880eca663c3fc000175dcd5,0,81,filler,-,-,-,These radios,0.0,1,754,EXP6
5880eca663c3fc000175dcd5,0,3,sp_prep,s,0,prep,The tire-eater in the carnival sideshows,0.0,0,825,EXP6
5880eca663c3fc000175dcd5,0,44,filler,-,-,-,This mad scientist,0.0,1,703,EXP6
5880eca663c3fc000175dcd5,0,9,pp_prep,p,1,prep,The superintendents of the technical schools,0.0,1,770,EXP6
5880eca663c3fc000175dcd5,0,83,filler,-,-,-,The kitchen sink,0.0,1,752,EXP6
5880eca663c3fc000175dcd5,0,68,filler,-,-,-,These churches,0.0,1,1473,EXP6
5880eca663c3fc000175dcd5,0,5,pp_rel,p,1,rel,The security forces that patrolled the manufacturing plants,0.0,1,1417,EXP6
5880eca663c3fc000175dcd5,0,54,filler,-,-,-,The bike,0.0,1,866,EXP6
5880eca663c3fc000175dcd5,0,7,sp_rel,s,0,rel,The charismatic leader who addressed the dissident groups,0.0,1,806,EXP6
5880eca663c3fc000175dcd5,0,74,filler,-,-,-,The coat,0.0,1,786,EXP6
5880eca663c3fc000175dcd5,0,10,ps_prep,p,0,prep,The memos from the junior executive,0.0,1,617,EXP6
5880eca663c3fc000175dcd5,0,47,filler,-,-,-,The unavoidable disaster,0.0,0,1501,EXP6
5880eca663c3fc000175dcd5,0,73,filler,-,-,-,The broken printers,0.0,0,1257,EXP6
5880eca663c3fc000175dcd5,0,8,ss_rel,s,1,rel,The advisor who directed the student,0.0,1,915,EXP6
5880eca663c3fc000175dcd5,0,65,filler,-,-,-,The chain,0.0,1,1035,EXP6
5880eca663c3fc000175dcd5,0,6,ps_rel,p,0,rel,The confessions that involved the television preacher,0.0,1,952,EXP6
5880eca663c3fc000175dcd5,0,61,filler,-,-,-,A tight glove,0.0,1,841,EXP6
5880eca663c3fc000175dcd5,0,39,filler,-,-,-,Every child,0.0,1,707,EXP6
5880eca663c3fc000175dcd5,0,4,ss_prep,s,1,prep,The bright light in Doctor Smith's examination room,0.0,1,595,EXP6
5880eca663c3fc000175dcd5,0,79,filler,-,-,-,A closed drawer,0.0,1,856,EXP6
5880eca663c3fc000175dcd5,0,28,ss_prep,s,1,prep,The laboratory with the analog computer,0.0,0,827,EXP6
5880eca663c3fc000175dcd5,0,43,filler,-,-,-,All the cats,0.0,0,1501,EXP6
5880eca663c3fc000175dcd5,0,70,filler,-,-,-,This shoe,0.0,1,874,EXP6
5880eca663c3fc000175dcd5,0,16,ss_rel,s,1,rel,The consultant who advised the firm,0.0,1,553,EXP6
5880eca663c3fc000175dcd5,0,64,filler,-,-,-,The rusty blades,0.0,1,672,EXP6
5880eca663c3fc000175dcd5,0,14,ps_rel,p,0,rel,The rebel soldiers who deserted the battle,0.0,1,618,EXP6
5880eca663c3fc000175dcd5,0,53,filler,-,-,-,The prickly thorns,0.0,1,865,EXP6
5880eca663c3fc000175dcd5,0,1,pp_prep,p,1,prep,The demo tapes from the popular rock singers,0.0,1,840,EXP6
5880eca663c3fc000175dcd5,0,42,filler,-,-,-,The farmers,0.0,1,762,EXP6
5880eca663c3fc000175dcd5,0,76,filler,-,-,-,The gooey filling,0.0,1,848,EXP6
5880eca663c3fc000175dcd5,0,31,sp_rel,s,0,rel,The Peace Corps volunteer who assisted the villages,0.0,1,623,EXP6
5880eca663c3fc000175dcd5,0,66,filler,-,-,-,The jackets,0.0,1,786,EXP6
5880eca663c3fc000175dcd5,0,26,ps_prep,p,0,prep,The applicants for the corporate scholarship,0.0,1,802,EXP6
5880eca663c3fc000175dcd5,0,36,filler,-,-,-,The slimy frog,0.0,1,607,EXP6
5880eca663c3fc000175dcd5,0,35,filler,-,-,-,The fire,0.0,1,1058,EXP6
5880eca663c3fc000175dcd5,0,13,pp_rel,p,1,rel,The offices that belonged to the accountants,0.0,1,829,EXP6
5880eca663c3fc000175dcd5,0,57,filler,-,-,-,The wobbly leg,0.0,1,966,EXP6
5880eca663c3fc000175dcd5,0,27,sp_prep,s,0,prep,The editor of the history books,0.0,1,612,EXP6
5880eca663c3fc000175dcd5,0,87,filler,-,-,-,Each fork,0.0,1,769,EXP6
5880eca663c3fc000175dcd5,0,63,filler,-,-,-,The cracked knob,0.0,1,1048,EXP6
5880eca663c3fc000175dcd5,0,24,ss_rel,s,1,rel,The speaker who addressed the meeting,0.0,1,550,EXP6
5880eca663c3fc000175dcd5,0,34,filler,-,-,-,The dog,0.0,1,649,EXP6
5880eca663c3fc000175dcd5,0,17,pp_prep,p,1,prep,The teaching assistants for the physics labs,0.0,1,528,EXP6
5880eca663c3fc000175dcd5,0,48,filler,-,-,-,Some terminal diseases,0.0,1,671,EXP6
5880eca663c3fc000175dcd5,0,12,ss_prep,s,1,prep,The traffic jam on the Okemos street,0.0,0,939,EXP6
5880eca663c3fc000175dcd5,0,69,filler,-,-,-,The tight fingers,0.0,1,1392,EXP6
5880eca663c3fc000175dcd5,0,50,filler,-,-,-,The President,0.0,1,713,EXP6
5880eca663c3fc000175dcd5,0,29,pp_rel,p,1,rel,The demonstrators that interrupted the rallies,0.0,1,524,EXP6
5880eca663c3fc000175dcd5,0,51,filler,-,-,-,The Prime Minister,0.0,1,655,EXP6
5880eca663c3fc000175dcd5,0,15,sp_rel,s,0,rel,The actor who directed the films,0.0,1,586,EXP6
5880eca663c3fc000175dcd5,0,75,filler,-,-,-,A train,0.0,1,825,EXP6
5880eca663c3fc000175dcd5,0,77,filler,-,-,-,An oven,0.0,1,600,EXP6
5880eca663c3fc000175dcd5,0,18,ps_prep,p,0,prep,The couriers with the diplomat's message,0.0,1,531,EXP6
5880eca663c3fc000175dcd5,0,58,filler,-,-,-,Some iron railings,0.0,1,728,EXP6
5880eca663c3fc000175dcd5,0,30,ps_rel,p,0,rel,The students who had failed the class,0.0,1,496,EXP6
5880eca663c3fc000175dcd5,0,60,filler,-,-,-,A purse,0.0,1,706,EXP6
5880eca663c3fc000175dcd5,0,56,filler,-,-,-,The laptop,0.0,1,691,EXP6
5880eca663c3fc000175dcd5,0,11,sp_prep,s,0,prep,The neutral zone around the Arcturian solar systems,0.0,1,698,EXP6
5880eca663c3fc000175dcd5,0,78,filler,-,-,-,Some loud speakers,0.0,1,689,EXP6
5880eca663c3fc000175dcd5,0,2,ps_prep,p,0,prep,The pamphlets from the British government agency,0.0,1,436,EXP6
5880eca663c3fc000175dcd5,0,85,filler,-,-,-,This chain,0.0,1,771,EXP6
5880eca663c3fc000175dcd5,0,32,ss_rel,s,1,rel,The ruler who enslaved the city-state,0.0,1,508,EXP6
5880eca663c3fc000175dcd5,0,33,filler,-,-,-,The unhappy man,0.0,1,824,EXP6
5880eca663c3fc000175dcd5,0,55,filler,-,-,-,Some chairs,0.0,1,857,EXP6
5880eca663c3fc000175dcd5,0,25,pp_prep,p,1,prep,The directors of the forthcoming motion pictures,0.0,1,489,EXP6
5880eca663c3fc000175dcd5,0,41,filler,-,-,-,A helpless lamb,0.0,1,512,EXP6
5880eca663c3fc000175dcd5,0,72,filler,-,-,-,A staircase,0.0,1,1162,EXP6
5880eca663c3fc000175dcd5,0,22,ps_rel,p,0,rel,The composers who rewrote the opera,0.0,1,510,EXP6
5880eca663c3fc000175dcd5,0,88,filler,-,-,-,Those shoes,0.0,1,786,EXP6
5880eca663c3fc000175dcd5,0,19,sp_prep,s,0,prep,The star of the Broadway musicals,0.0,1,1074,EXP6
5880eca663c3fc000175dcd5,0,86,filler,-,-,-,That dull razor,0.0,1,745,EXP6
5880eca663c3fc000175dcd5,0,46,filler,-,-,-,The policemen,0.0,1,569,EXP6
5880eca663c3fc000175dcd5,0,21,pp_rel,p,1,rel,The pictures that embarrassed the politicians,0.0,1,386,EXP6
5880eca663c3fc000175dcd5,0,37,filler,-,-,-,These hungry boys,0.0,1,872,EXP6
5880eca663c3fc000175dcd5,0,71,filler,-,-,-,Those plants,0.0,1,618,EXP6
5880eca663c3fc000175dcd5,0,20,ss_prep,s,1,prep,The corporation with the banking monopoly,0.0,0,885,EXP6
5880eca663c3fc000175dcd5,0,59,filler,-,-,-,These crooked prongs,0.0,1,1133,EXP6
5880eca663c3fc000175dcd5,0,40,filler,-,-,-,Those unlucky firemen,0.0,1,769,EXP6
5880eca663c3fc000175dcd5,0,23,sp_rel,s,0,rel,The teacher who received the education certificates,0.0,1,1096,EXP6
5880eca663c3fc000175dcd5,0,52,filler,-,-,-,The lazy student,0.0,1,672,EXP6
5880eca663c3fc000175dcd5,0,80,filler,-,-,-,The roses,0.0,1,723,EXP6
57fd1c22551314000145ab15,0,67,filler,-,-,-,This short skirt,0.0,1,905,EXP6
57fd1c22551314000145ab15,0,82,filler,-,-,-,The icy wings,0.0,1,1199,EXP6
57fd1c22551314000145ab15,0,38,filler,-,-,-,Some roosters,0.0,1,846,EXP6
57fd1c22551314000145ab15,0,45,filler,-,-,-,A hunter,0.0,1,1168,EXP6
57fd1c22551314000145ab15,0,84,filler,-,-,-,A faulty zipper,0.0,1,687,EXP6
57fd1c22551314000145ab15,0,49,filler,-,-,-,A quiet librarian,0.0,1,1119,EXP6
